Mã bản tin,Tên xe,Giá tiền,Ngày đăng bài,Năm sản xuất,Nhiên liệu,Kiểu dáng,Tình trạng,Số km đã đi,Hộp số,Xuất xứ,Địa điểm,URL
23334555,Audi Q8 55 TFSI Quattro 2020,2979000000.0,20/06/2025,2020,Máy xăng,SUV,Xe cũ,27000,Số tự động,Nhập khẩu,Tp.HCM,https://oto.com.vn/mua-ban-xe-audi-q8-hcm/xe-nhap-khau-nguyen-chiec-odo-thap-aidxc23334555
23363772,Audi Quattro 2014,1290000000.0,10/09/2025,2014,Máy xăng,Sedan,Xe cũ,50000,Số tự động,Nhập khẩu,Hà Nội,https://oto.com.vn/mua-ban-xe-audi-quattro-ha-noi/a8l-40-tfsi-aidxc23363772
22761048,Audi S8 2020,4950000000.0,25/09/2025,2020,Máy xăng,Sedan,Xe cũ,12000,Số tự động,Nhập khẩu,Bắc Từ Liêm - Hà Nội,https://oto.com.vn/mua-ban-xe-audi-s8-ha-noi/sieu-doc-xe-hieu-nang-cao-gan-600-ma-luc-aidxc22761048
23367876,Audi TT 2007,568000000.0,19/09/2025,2007,Máy xăng,Coupe,Xe cũ,86000,Số tự động,Nhập khẩu,Dĩ An - Bình Dương,https://oto.com.vn/mua-ban-xe-audi-tt-binh-duong/xe-duoc-bao-tri-bao-duong-day-du-aidxc23367876
23365251,Audi TT S-line 2010,430000000.0,13/09/2025,2010,Máy xăng,Sport Car,Xe cũ,47000,N/A,Nhập khẩu,Đà Nẵng,https://oto.com.vn/mua-ban-xe-audi-tt-da-nang/2010-20t-47000-km-aidxc23365251
23361925,Audi TT 2008,568000000.0,05/09/2025,2008,Máy xăng,Coupe,Xe cũ,84000,Số tự động,Nhập khẩu,Hà Nội,https://oto.com.vn/mua-ban-xe-audi-tt-ha-noi/2008-aidxc23361925
23364780,Audi TT 2015,1079000000.0,12/09/2025,2015,Máy xăng,Coupe,Xe cũ,N/A,N/A,Nhập khẩu,Hà Nội,https://oto.com.vn/mua-ban-xe-audi-tt-ha-noi/san-xuat-2015-aidxc23364780
23343540,Audi TT 2.0 TFSI Quattro 2017,780000000.0,19/07/2025,2017,Máy xăng,Sport Car,Xe cũ,566800,Số tự động,Nhập khẩu,Chương Mỹ - Hà Nội,https://oto.com.vn/mua-ban-xe-audi-tt-ha-noi/xe-tot-co-hoi-tot-xe-chu-it-di-tat-ca-con-moi-nguyen-aidxc23343540
23331523,Audi TT S-line 2017,1450000000.0,11/06/2025,2017,Máy xăng,Sport Car,Xe cũ,34000,Số tự động,Nhập khẩu,Thủ Đức - Tp.HCM,https://oto.com.vn/mua-ban-xe-audi-tt-hcm/cam-cavet-o-to-uy-tinthu-mua-gia-caotan-tu-quy-aidxc23331523
23362278,BAIC Beijing U5 Plus 1.5L Luxury 2022,359000000.0,05/09/2025,2022,Máy xăng,SUV,Xe cũ,46000,Số tự động,Nhập khẩu,Thái Nguyên,https://oto.com.vn/mua-ban-xe-baic-beijing-u5-plus-thai-nguyen/luxury-2022-aidxc23362278
23370431,BAIC Beijing X7 2022,575000000.0,26/09/2025,2022,Máy xăng,SUV,Xe cũ,80000,Số tự động,Nhập khẩu,Tp.HCM,https://oto.com.vn/mua-ban-xe-baic-beijing-x7-hcm/2022-gop-tay-doikhong-can-nganhan-aidxc23370431
23363198,BAIC Q7 2019,323000000.0,08/09/2025,2019,Máy xăng,SUV,Xe cũ,68000,Số tự động,Nhập khẩu,Hà Nội,https://oto.com.vn/mua-ban-xe-baic-q7-ha-noi/ban-full-aidxc23363198
23328231,BAIC X7 xDrive40i 2022,589000000.0,29/05/2025,2022,Máy xăng,SUV,Xe cũ,40000,Số tự động,Nhập khẩu,Cầu Giấy - Hà Nội,https://oto.com.vn/mua-ban-xe-baic-x7-ha-noi/chat-xe-cuc-tuoi-noi-that-cang-det-chua-vet-nhan-aidxc23328231
23363774,Bentley Bentayga First Edition 2020,10900000000.0,10/09/2025,2020,Máy xăng,SUV,Xe cũ,50000,Số tự động,Nhập khẩu,Hà Nội,https://oto.com.vn/mua-ban-xe-bentley-bentayga-ha-noi/-aidxc23363774
23345177,Bentley Bentayga 2021,12900000000.0,04/09/2025,2021,Máy xăng,N/A,Xe cũ,7000,Số tự động,Nhập khẩu,Long Biên - Hà Nội,https://oto.com.vn/mua-ban-xe-bentley-bentayga-ha-noi/hang-hiem-bao-check-xe-thoai-mai-aidxc23345177
23295907,Bentley Bentayga V8 2021,12900000000.0,25/09/2025,2021,Máy xăng,SUV,Xe cũ,7000,Số tự động,Nhập khẩu,Bắc Từ Liêm - Hà Nội,https://oto.com.vn/mua-ban-xe-bentley-bentayga-ha-noi/mau-den-noi-that-nau-sieu-luot-7000km-aidxc23295907
23316739,Bentley Bentayga V8 2021,12900000000.0,04/09/2025,2021,Máy xăng,SUV,Xe cũ,7000,Số tự động,Nhập khẩu,Long Biên - Hà Nội,https://oto.com.vn/mua-ban-xe-bentley-bentayga-ha-noi/nhap-khau-chinh-hang-aidxc23316739
23333046,Bentley Bentayga V8 2021,12999000000.0,16/06/2025,2021,Máy xăng,SUV,Xe cũ,7777,Số tự động,Nhập khẩu,Quận 7 - Tp.HCM,https://oto.com.vn/mua-ban-xe-bentley-bentayga-hcm/re-hon-chinh-hang-rat-nhieu-aidxc23333046
23149905,Bentley Continental GT 2009,2999000000.0,15/05/2025,2009,Máy xăng,Coupe,Xe cũ,70000,Số tự động,Nhập khẩu,Thanh Xuân - Hà Nội,https://oto.com.vn/mua-ban-xe-bentley-continental-ha-noi/2-ty-999-trieu-aidxc23149905
23281182,Bentley Continental gt w12 2018,14590000000.0,23/07/2025,2018,Máy xăng,Sedan,Xe cũ,6000,Số tự động,Nhập khẩu,Gò Vấp - Tp.HCM,https://oto.com.vn/mua-ban-xe-bentley-continental-hcm/gt-1st-edition-aidxc23281182
23330867,Bentley Flying Spur V8 2014,4099000000.0,10/06/2025,2014,Máy xăng,Sedan,Xe cũ,28000,Số tự động,Nhập khẩu,Cái Răng - Cần Thơ,https://oto.com.vn/mua-ban-xe-bentley-flying-spur-can-tho/flying-aidxc23330867
23362491,Bentley Flying Spur V8 2014,4199000000.0,05/09/2025,2014,Máy xăng,Sedan,Xe cũ,45000,Số tự động,Nhập khẩu,Cái Răng - Cần Thơ,https://oto.com.vn/mua-ban-xe-bentley-flying-spur-can-tho/xe-luot-chat-luong-cao-bao-duong-day-du-aidxc23362491
23288224,Bentley Mulsanne 6.8 V8 2014,7900000000.0,30/09/2025,2014,Máy xăng,Sedan,Xe cũ,53000,Số tự động,Nhập khẩu,Hoàng Mai - Hà Nội,https://oto.com.vn/mua-ban-xe-bentley-mulsanne-ha-noi/68-v8-san-xuat-2014-chay-hon-5-van-km-nhu-moi-aidxc23288224
23333058,Bentley Mulsanne 2013,10999000000.0,16/06/2025,2013,Máy xăng,Sedan,Xe cũ,55000,Số tự động,Nhập khẩu,Ba Đình - Hà Nội,https://oto.com.vn/mua-ban-xe-bentley-mulsanne-ha-noi/sieu-sedan-aidxc23333058
23342919,Bentley Mulsanne 2013,10999000000.0,18/07/2025,2013,Máy xăng,Sedan,Xe cũ,55000,Số tự động,Nhập khẩu,Ba Đình - Hà Nội,https://oto.com.vn/mua-ban-xe-bentley-mulsanne-ha-noi/sieu-sedan-aidxc23342919
23361742,Bentley Mulsanne 2013,10999000000.0,04/09/2025,2013,Máy xăng,Sedan,Xe cũ,55000,Số tự động,Nhập khẩu,Ba Đình - Hà Nội,https://oto.com.vn/mua-ban-xe-bentley-mulsanne-ha-noi/sieu-sedan-aidxc23361742
23339877,BMW 116i 2014,390000000.0,17/09/2025,2014,Máy xăng,Sedan,Xe cũ,50000,Số tự động,Nhập khẩu,Long Biên - Hà Nội,https://oto.com.vn/mua-ban-xe-bmw-116i-ha-noi/xe-nguyen-ban-tuyet-doi-aidxc23339877
23363675,BMW 116i 2013,356000000.0,10/09/2025,2013,Máy xăng,Hatchback,Xe cũ,N/A,Số tự động,Nhập khẩu,Tp.HCM,https://oto.com.vn/mua-ban-xe-bmw-116i-hcm/2013-so-tu-dong-tai-tp-aidxc23363675
23362680,BMW 118i 2018,629000000.0,06/09/2025,2018,Máy xăng,Hatchback,Xe cũ,72000,Số tự động,Nhập khẩu,Hà Nội,https://oto.com.vn/mua-ban-xe-bmw-118i-ha-noi/sx-2018-dkld-2020-aidxc23362680
23362460,BMW 218i Gran Tourer 2018,680000000.0,05/09/2025,2018,Máy xăng,MPV,Xe cũ,32999,Số tự động,Nhập khẩu,Hà Nội,https://oto.com.vn/mua-ban-xe-bmw-218i-ha-noi/2-series-gran-tourer-2018-aidxc23362460
23367981,BMW 218i Gran Tourer 2015,439000000.0,19/09/2025,2015,Máy xăng,MPV,Xe cũ,35000,Số tự động,Nhập khẩu,Thủ Đức - Tp.HCM,https://oto.com.vn/mua-ban-xe-bmw-218i-hcm/-aidxc23367981
23367473,BMW 218i Gran Tourer 2018,570000000.0,18/09/2025,2018,Máy xăng,MPV,Xe cũ,1,Số tự động,Nhập khẩu,Tp.HCM,https://oto.com.vn/mua-ban-xe-bmw-218i-hcm/2-series-gran-tourer-2018-aidxc23367473
23326526,BMW 218i Gran Tourer 2018,750000000.0,23/05/2025,2018,Máy xăng,MPV,Xe cũ,33000,Số tự động,Nhập khẩu,Quận 8 - Tp.HCM,https://oto.com.vn/mua-ban-xe-bmw-218i-hcm/2018-33000-km-xe-rat-dep-tai-sg-aidxc23326526
23368349,BMW 318i 2001,120000000.0,20/09/2025,2001,Máy xăng,Sedan,Xe cũ,145000,Số tự động,Trong nước,Quận 9 - Tp.HCM,https://oto.com.vn/mua-ban-xe-bmw-318i-hcm/xe-van-con-dep-aidxc23368349
23362883,BMW 318i 2004,130000000.0,06/09/2025,2004,Máy xăng,Sedan,Xe cũ,100000,Số tự động,Nhập khẩu,Quảng Nam,https://oto.com.vn/mua-ban-xe-bmw-318i-quang-nam/3-series-2004-at-aidxc23362883
23371801,BMW 320i 2010,215000000.0,30/09/2025,2010,Máy xăng,Convertible,Xe cũ,120000,Số tự động,Nhập khẩu,Hải Châu - Đà Nẵng,https://oto.com.vn/mua-ban-xe-bmw-320i-da-nang/3-series-2010-convertible-aidxc23371801
23371902,BMW 320i 2013,389000000.0,01/10/2025,2013,Máy xăng,Sedan,Xe cũ,100000,Số tự động,Nhập khẩu,Hà Nội,https://oto.com.vn/mua-ban-xe-bmw-320i-ha-noi/2013-aidxc23371902
23367653,BMW 320i Sport Line 2014,480000000.0,18/09/2025,2014,Máy xăng,Sedan,Xe cũ,80000,Số tự động,Nhập khẩu,Tây Hồ - Hà Nội,https://oto.com.vn/mua-ban-xe-bmw-320i-ha-noi/xe-moi-bao-duong-thay-4-lop-michelin-moi-bao-check-thoai-mai-aidxc23367653
23371886,BMW 320i Executive 2014,460000000.0,30/09/2025,2014,Máy xăng,Sedan,Xe cũ,80000,Số tự động,Nhập khẩu,Tây Hồ - Hà Nội,https://oto.com.vn/mua-ban-xe-bmw-320i-ha-noi/xe-moi-bao-duong-va-thay-4-lop-20trieu-aidxc23371886
23372133,BMW 320i 2017,589000000.0,01/10/2025,2017,Máy xăng,Sedan,Xe cũ,N/A,Số tự động,Nhập khẩu,Tp.HCM,https://oto.com.vn/mua-ban-xe-bmw-320i-hcm/2017-tai-tp-aidxc23372133
23371658,BMW 320i 2022,1039000000.0,30/09/2025,2022,Máy xăng,N/A,Xe cũ,32000,Số tự động,Nhập khẩu,Tp.HCM,https://oto.com.vn/mua-ban-xe-bmw-320i-hcm/2022-tai-tp-aidxc23371658
23371916,BMW 320i 2016,530000000.0,01/10/2025,2016,Máy xăng,Sedan,Xe cũ,107000,Số tự động,Nhập khẩu,Gò Vấp - Tp.HCM,https://oto.com.vn/mua-ban-xe-bmw-320i-hcm/3-series-200-km-aidxc23371916
23371898,BMW 320i M Sport 2013,429000000.0,01/10/2025,2013,Máy xăng,Sedan,Xe cũ,80000,Số tự động,Nhập khẩu,Tp.HCM,https://oto.com.vn/mua-ban-xe-bmw-320i-hcm/3-series-2013-80000-km-aidxc23371898
23371694,BMW 320i 2013,360000000.0,30/09/2025,2013,Máy xăng,Sedan,Xe cũ,90000,Số tự động,Nhập khẩu,Tp.HCM,https://oto.com.vn/mua-ban-xe-bmw-320i-hcm/3-series-2013-90000-km-aidxc23371694
23369906,BMW 320i 2015,550000000.0,24/09/2025,2015,Máy xăng,Sedan,Xe cũ,84000,Số sàn,Nhập khẩu,Thủ Đức - Tp.HCM,https://oto.com.vn/mua-ban-xe-bmw-320i-hcm/3-series-2015-330i-84000-km-aidxc23369906
23371554,BMW 320i 2015,550000000.0,29/09/2025,2015,Máy xăng,Sedan,Xe cũ,84000,Số tự động,Nhập khẩu,Tp.HCM,https://oto.com.vn/mua-ban-xe-bmw-320i-hcm/chinh-chu-ban-xe-dang-ki-42016-aidxc23371554
23302422,BMW 320i GT 2017,700000000.0,18/09/2025,2017,Máy xăng,Sedan,Xe cũ,65000,Số tự động,Nhập khẩu,Quận 7 - Tp.HCM,https://oto.com.vn/mua-ban-xe-bmw-320i-hcm/gt-sx-2017-aidxc23302422
23370179,BMW 320i Sport Line 2022,1260000000.0,25/09/2025,2022,Máy xăng,Sedan,Xe cũ,42000,Số tự động,Nhập khẩu,Quận 7 - Tp.HCM,https://oto.com.vn/mua-ban-xe-bmw-320i-hcm/len-bodykit-m340i-sang-trong-the-thao-va-dang-cap-aidxc23370179
23371528,BMW 320i Sport Line 2024,1479000000.0,29/09/2025,2024,Máy xăng,Sedan,Xe cũ,14000,Số tự động,Nhập khẩu,Quận 2 - Tp.HCM,https://oto.com.vn/mua-ban-xe-bmw-320i-hcm/sportline-sx2024-sieu-luot-14k-km-aidxc23371528
23353796,BMW 320i Sport Line 2023,1330000000.0,15/09/2025,2023,Máy xăng,Sedan,Xe cũ,22500,Số tự động,Trong nước,Quận 8 - Tp.HCM,https://oto.com.vn/mua-ban-xe-bmw-320i-hcm/up-body-msport-mau-dennau-dep-odo-2v-aidxc23353796
23359134,BMW 323i 2009,250000000.0,27/08/2025,2009,Máy xăng,Sedan,Xe cũ,136000,Số tự động,Nhập khẩu,Quận 7 - Tp.HCM,https://oto.com.vn/mua-ban-xe-bmw-323i-hcm/can-ban-xe-sedan-3-series-san-xuat-nam-2009-nhap-khau-tu-duc-aidxc23359134
23362644,BMW 325i 2005,159000000.0,06/09/2025,2005,Máy xăng,Sedan,Xe cũ,100000,Số sàn,Nhập khẩu,Bình Dương,https://oto.com.vn/mua-ban-xe-bmw-325i-binh-duong/bien-so-vip-aidxc23362644
23363487,BMW 325i 2011,300000000.0,09/09/2025,2011,Máy xăng,Sedan,Xe cũ,168000,Số tự động,Nhập khẩu,Huyện Hồng Ngự - Gia Lai,https://oto.com.vn/mua-ban-xe-bmw-325i-gia-lai/connect-auto-chao-ban-2011-aidxc23363487
23371497,BMW 325i 2004,135000000.0,29/09/2025,2004,Máy xăng,Sedan,Xe cũ,200000,Số tự động,Nhập khẩu,Hà Nội,https://oto.com.vn/mua-ban-xe-bmw-325i-ha-noi/3-series-2004-200000-km-aidxc23371497
23366407,BMW 325i 2004,125000000.0,16/09/2025,2004,Máy xăng,Sedan,Xe cũ,88888,Số tự động,Nhập khẩu,Tân Uyên - Tp.HCM,https://oto.com.vn/mua-ban-xe-bmw-325i-hcm/3-series-2005-odo-888888-aidxc23366407
23367832,BMW 325i 2011,248000000.0,19/09/2025,2011,Máy xăng,Sedan,Xe cũ,88888,Số tự động,Nhập khẩu,Tân Uyên - Tp.HCM,https://oto.com.vn/mua-ban-xe-bmw-325i-hcm/3-series-2011-chinh-chu-aidxc23367832
23295205,BMW 328i 2013,425000000.0,10/03/2025,2013,Máy xăng,N/A,Xe cũ,120000,Số tự động,Nhập khẩu,Long Biên - Hà Nội,https://oto.com.vn/mua-ban-xe-bmw-328i-ha-noi/xe-dep-da-trang-bi-option-xin-gia-tot-aidxc23295205
23362780,BMW 330i M Sport 2019,1150000000.0,06/09/2025,2019,Máy xăng,Sedan,Xe cũ,47000,Số tự động,Nhập khẩu,An Giang,https://oto.com.vn/mua-ban-xe-bmw-330i-an-giang/3-series-2019-m-sport-47000-km-aidxc23362780
23364458,BMW 330i M Sport 2023,1699000000.0,11/09/2025,2023,Máy xăng,Sedan,Xe cũ,1,Số tự động,Nhập khẩu,Hà Nội,https://oto.com.vn/mua-ban-xe-bmw-330i-ha-noi/3-series-m-sport-2023-aidxc23364458
23371692,BMW 330i 2019,1000000000.0,30/09/2025,2019,Máy xăng,N/A,Xe cũ,72000,Số tự động,Nhập khẩu,Tp.HCM,https://oto.com.vn/mua-ban-xe-bmw-330i-hcm/2019-tai-tp-aidxc23371692
23364609,BMW 330i M Sport 2022,1399000000.0,12/09/2025,2022,Máy xăng,Sedan,Xe cũ,43200,Số tự động,Nhập khẩu,Tp.HCM,https://oto.com.vn/mua-ban-xe-bmw-330i-hcm/2022-so-tu-dong-tai-tp-aidxc23364609
23367766,BMW 330i M Sport 2020,1380000000.0,19/09/2025,2020,Máy xăng,Sedan,Xe cũ,70000,Số tự động,Nhập khẩu,Tp.HCM,https://oto.com.vn/mua-ban-xe-bmw-330i-hcm/3-series-2020-m-sport-70000-km-aidxc23367766
23334059,BMW 330i M Sport 2023,1779000000.0,19/06/2025,2023,Máy xăng,Sedan,Xe cũ,11000,Số tự động,Nhập khẩu,Quận 7 - Tp.HCM,https://oto.com.vn/mua-ban-xe-bmw-330i-hcm/33i-m-sport-2023-sieu-luot-11000km-cuc-dep-aidxc23334059
23322315,BMW 330i M Sport 2022,1439000000.0,16/06/2025,2022,Máy xăng,Sedan,Xe cũ,36666,Số tự động,Trong nước,Quận 7 - Tp.HCM,https://oto.com.vn/mua-ban-xe-bmw-330i-hcm/chat-xe-nhu-moi-bank-70-thuong-luong-thien-chi-aidxc23322315
23356342,BMW 330i M Sport 2024,1739000000.0,21/08/2025,2024,Máy xăng,Sedan,Xe cũ,4600,Số tự động,Nhập khẩu,Quận 7 - Tp.HCM,https://oto.com.vn/mua-ban-xe-bmw-330i-hcm/di-moi-4600km-like-new-aidxc23356342
23346145,BMW 330i M Sport 2021,1399000000.0,25/09/2025,2021,Máy xăng,Sedan,Xe cũ,26000,Số tự động,Nhập khẩu,Quận 7 - Tp.HCM,https://oto.com.vn/mua-ban-xe-bmw-330i-hcm/model-2022-mau-xanh-cuc-ben-aidxc23346145
23345786,BMW 330i 2023,1739000000.0,24/07/2025,2023,Máy xăng,Sedan,Xe cũ,4000,Số tự động,Trong nước,Quận 7 - Tp.HCM,https://oto.com.vn/mua-ban-xe-bmw-330i-hcm/model-2024-bh-hang-den-2028-aidxc23345786
23344541,BMW 330i M Sport 2023,1799000000.0,22/07/2025,2023,Máy xăng,Sedan,Xe cũ,5000,Số tự động,Trong nước,Quận 7 - Tp.HCM,https://oto.com.vn/mua-ban-xe-bmw-330i-hcm/option-chinh-hang-600-trieu-aidxc23344541
23353206,BMW 330i Sport Line 2015,685000000.0,11/08/2025,2015,Máy xăng,Sedan,Xe cũ,64000,Số tự động,Nhập khẩu,Quận 8 - Tp.HCM,https://oto.com.vn/mua-ban-xe-bmw-330i-hcm/sport-hang-hiem-may-b48-sieu-dep-aidxc23353206
23358952,BMW 330i M Sport 2023,1699000000.0,27/08/2025,2023,Máy xăng,Sedan,Xe cũ,4500,Số tự động,Nhập khẩu,Quận 7 - Tp.HCM,https://oto.com.vn/mua-ban-xe-bmw-330i-hcm/tiet-kiem-ngay-500tr-bank-65-aidxc23358952
23335530,BMW 330i M Sport 2022,1499000000.0,25/06/2025,2022,Máy xăng,Sedan,Xe cũ,38624,Số tự động,Nhập khẩu,Quận 7 - Tp.HCM,https://oto.com.vn/mua-ban-xe-bmw-330i-hcm/xe-luot-chat-luong-nhu-moi-voi-gia-hap-dan-aidxc23335530
23334553,BMW 330i M Sport 2024,1869000000.0,20/06/2025,2024,Máy xăng,Sedan,Xe cũ,5000,Số tự động,Nhập khẩu,Tp.HCM,https://oto.com.vn/mua-ban-xe-bmw-330i-hcm/xe-sedan-cao-cap-2024-sieu-luot-odo-5000km-aidxc23334553
23329408,BMW 335i 2007,500000000.0,07/07/2025,2007,Máy xăng,Convertible,Xe cũ,11000,Số tự động,Nhập khẩu,Hà Nội,https://oto.com.vn/mua-ban-xe-bmw-335i-ha-noi/mui-tran-phap-phoi-aidxc23329408
23349597,BMW 335i 2009,545000000.0,01/08/2025,2009,Máy xăng,Convertible,Xe cũ,89800,Số tự động,Nhập khẩu,Bình Thạnh - Tp.HCM,https://oto.com.vn/mua-ban-xe-bmw-335i-hcm/335-convertible-mui-sep-cung-full-do-choi-noi-that-niem-da-zin-rat-dep-am-thanh-hay-nha-aidxc23349597
23361642,BMW 335i 2009,525000000.0,04/09/2025,2009,Máy xăng,Convertible,Xe cũ,89800,Số tự động,Nhập khẩu,Bình Thạnh - Tp.HCM,https://oto.com.vn/mua-ban-xe-bmw-335i-hcm/335-convertible-mui-sep-cung-full-do-choi-noi-that-niem-da-zin-rat-dep-am-thanh-hay-nha-aidxc23361642
23371824,BMW 420i Convertible 2017,1339000000.0,30/09/2025,2017,Máy xăng,N/A,Xe cũ,32000,Số tự động,N/A,Tp.HCM,https://oto.com.vn/mua-ban-xe-bmw-420i-hcm/2017-tai-tp-aidxc23371824
23356311,BMW 420i Convertible 2015,1199000000.0,24/09/2025,2015,Máy xăng,Convertible,Xe cũ,49000,Số tự động,Nhập khẩu,Quận 7 - Tp.HCM,https://oto.com.vn/mua-ban-xe-bmw-420i-hcm/convertible-2015-mot-chu-tu-moi-aidxc23356311
23323286,BMW 420i Convertible 2015,1199000000.0,24/09/2025,2015,Máy xăng,Convertible,Xe cũ,30000,Số tự động,Nhập khẩu,Quận 7 - Tp.HCM,https://oto.com.vn/mua-ban-xe-bmw-420i-hcm/convertible-model-2016-aidxc23323286
23362651,BMW 420i Convertible 2019,1700000000.0,06/09/2025,2019,Máy xăng,Convertible,Xe cũ,62000,Số tự động,Nhập khẩu,Tp.HCM,https://oto.com.vn/mua-ban-xe-bmw-420i-hcm/convertible-model-2020-62000-km-aidxc23362651
23365468,BMW 420i Convertible 2019,1699000000.0,13/09/2025,2019,Máy xăng,Sedan,Xe cũ,62000,Số tự động,Nhập khẩu,Quận 7 - Tp.HCM,https://oto.com.vn/mua-ban-xe-bmw-420i-hcm/dinh-cao-phong-cach-trai-nghiem-mui-tran-dang-cap-aidxc23365468
23096464,BMW 428i 2013,699000000.0,15/05/2025,2013,Máy xăng,Sedan,Xe cũ,150000,Số tự động,Nhập khẩu,Thanh Xuân - Hà Nội,https://oto.com.vn/mua-ban-xe-bmw-428i-ha-noi/sieu-chat-odo-15-van-aidxc23096464
23349185,BMW 428i 2015,759000000.0,30/08/2025,2015,Máy xăng,Sedan,Xe cũ,98000,Số tự động,Nhập khẩu,Quận 7 - Tp.HCM,https://oto.com.vn/mua-ban-xe-bmw-428i-hcm/gran-coupe-2015-ban-do-m-sport-full-option-cuc-chat-aidxc23349185
23361294,BMW 430i M Sport 2023,2779000000.0,03/09/2025,2023,Máy xăng,N/A,Xe cũ,3200,Số tự động,Nhập khẩu,Hà Nội,https://oto.com.vn/mua-ban-xe-bmw-430i-ha-noi/2023-aidxc23361294
23371533,BMW 430i Convertible 2023,2998000000.0,29/09/2025,2023,Máy xăng,Convertible,Xe cũ,14000,Số tự động,Nhập khẩu,Long Biên - Hà Nội,https://oto.com.vn/mua-ban-xe-bmw-430i-ha-noi/xe-convertible-sang-trong-chay-it-aidxc23371533
23312035,BMW 430i Convertible 2023,2999000000.0,13/08/2025,2023,Máy xăng,Convertible,Xe cũ,4000,Số tự động,Nhập khẩu,Quận 7 - Tp.HCM,https://oto.com.vn/mua-ban-xe-bmw-430i-hcm/4000km-khong-khac-gi-xe-moi-aidxc23312035
23351179,BMW 430i Convertible 2022,2598000000.0,06/08/2025,2022,Máy xăng,N/A,Xe cũ,20000,Số tự động,Nhập khẩu,Quận 7 - Tp.HCM,https://oto.com.vn/mua-ban-xe-bmw-430i-hcm/bao-dau-bank-70-90-ib-zalo-tu-van-truc-tiep-247-aidxc23351179
23367105,BMW 430i 2023,2638000000.0,17/09/2025,2023,Máy xăng,N/A,Xe cũ,22222,Số tự động,Trong nước,Quận 7 - Tp.HCM,https://oto.com.vn/mua-ban-xe-bmw-430i-hcm/bao-dau-bank-70-90-ib-zalo-tu-van-truc-tiep-247-aidxc23367105
23367890,BMW 430i 2023,2638000000.0,19/09/2025,2023,Máy xăng,N/A,Xe cũ,22222,Số tự động,Trong nước,Quận 7 - Tp.HCM,https://oto.com.vn/mua-ban-xe-bmw-430i-hcm/bao-dau-bank-70-90-ib-zalo-tu-van-truc-tiep-247-aidxc23367890
23370609,BMW 430i 2023,2778000000.0,26/09/2025,2023,Máy xăng,N/A,Xe cũ,3000,Số tự động,Trong nước,Quận 7 - Tp.HCM,https://oto.com.vn/mua-ban-xe-bmw-430i-hcm/bao-dau-bank-70-90-ib-zalo-tu-van-truc-tiep-247-aidxc23370609
23371426,BMW 430i Convertible 2023,2638000000.0,29/09/2025,2023,Máy xăng,Convertible,Xe cũ,22000,Số tự động,Nhập khẩu,Quận 7 - Tp.HCM,https://oto.com.vn/mua-ban-xe-bmw-430i-hcm/convertible-m-sport-model-2024-mau-moi-option-them-100tr-aidxc23371426
23372521,BMW 430i Convertible 2023,2999000000.0,02/10/2025,2023,Máy xăng,Convertible,Xe cũ,14444,Số tự động,Nhập khẩu,Quận 7 - Tp.HCM,https://oto.com.vn/mua-ban-xe-bmw-430i-hcm/mau-xe-moi-nhat-2024-noi-that-do-hiem-co-aidxc23372521
23361357,BMW 430i Convertible 2023,2778000000.0,03/09/2025,2023,Máy xăng,Convertible,Xe cũ,3000,Số tự động,Nhập khẩu,Quận 7 - Tp.HCM,https://oto.com.vn/mua-ban-xe-bmw-430i-hcm/noi-that-da-cao-cap-cong-nghe-tien-tien-aidxc23361357
23312089,BMW 430i Convertible 2023,2999000000.0,14/06/2025,2023,Máy xăng,Sport Car,Xe cũ,3999,Số tự động,Nhập khẩu,Quận 7 - Tp.HCM,https://oto.com.vn/mua-ban-xe-bmw-430i-hcm/tiet-kiem-ngay-500tr-aidxc23312089
23317739,BMW 430i Convertible 2023,3098000000.0,05/06/2025,2023,Máy xăng,Sport Car,Xe cũ,4000,Số tự động,Nhập khẩu,Quận 7 - Tp.HCM,https://oto.com.vn/mua-ban-xe-bmw-430i-hcm/tiet-kiem-ngay-500tr-aidxc23317739
23371562,BMW 430i Convertible 2023,2999000000.0,29/09/2025,2023,Máy xăng,Convertible,Xe cũ,14500,Số tự động,Nhập khẩu,Quận 7 - Tp.HCM,https://oto.com.vn/mua-ban-xe-bmw-430i-hcm/tiet-kiem-ngay-500tr-bank-65-aidxc23371562
23335633,BMW 430i Convertible 2023,2999000000.0,30/07/2025,2023,Máy xăng,Convertible,Xe cũ,4000,Số tự động,Nhập khẩu,Quận 7 - Tp.HCM,https://oto.com.vn/mua-ban-xe-bmw-430i-hcm/tiet-kiem-ngay-600tr-bank-70-aidxc23335633
23328731,BMW 430i M Sport 2023,2199000000.0,31/05/2025,2023,Máy xăng,Sedan,Xe cũ,2600,Số tự động,Nhập khẩu,Quận 7 - Tp.HCM,https://oto.com.vn/mua-ban-xe-bmw-430i-hcm/xe-sieu-luot-2600km-xem-xe-tai-aidxc23328731
23364080,BMW 520i 2015,578000000.0,11/09/2025,2015,Máy xăng,Sedan,Xe cũ,95000,Số tự động,Nhập khẩu,Bà Rịa Vũng Tàu,https://oto.com.vn/mua-ban-xe-bmw-520i-ba-ria-vung-tau/5-series-2015-578-trieu-aidxc23364080
